name,address,type,product
(주)신화이엔씨테크,경상남도 함안군 군북면 석교천길 268-1 외 2필지,도장 및 기타 피막처리업,자동차 부품(도장)
(주)신화하이테크,경상남도 함안군 칠서면 회산리 779-1번지 외 2필지,절삭가공 및 유사처리업,"기계부품,자동차부품"
(주)쎄노텍,"경상남도 함안군 대산면 옥렬1길 112, 외2필지",비금속광물 분쇄물 생산업 외 1 종,"세라믹비드,지르콘비드,기능성섬유용미분제"
(주)쎄노텍,경상남도 함안군 가야읍 사내리 1256번지 외 1필지,비금속광물 분쇄물 생산업 외 1 종,"세라믹비드,기능성 세라믹 파우더"
(주)쎄노텍제3공장,경상남도 함안군 대산면 옥렬로 153 외 1필지,비금속광물 분쇄물 생산업 외 1 종,세라믹볼
(주)씨엠텍,경상남도 함안군 칠원읍 운무로 217-55 (총 2 필지) 외 1필지,선박 구성 부분품 제조업,선박 구성부분품
(주)씨오엘,경상남도 함안군 군북면 함마대로 290-26 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,일반산업기계 철구조물
(주)씨이엔씨,경상남도 함안군 칠서면 함의로 323 외 1필지,금속 절삭기계 제조업,공작기계부품
(주)씨피바이오,경상남도 함안군 법수면 윤외리 1596 번지 외 2필지,산업용 송풍기 및 배기장치 제조업,"배기장치, 환경관련 설비"
(주)아라비료,경상남도 함안군 군북면 여명로 214-1 (총 2 필지) 외 1필지,복합비료 및 기타 화학비료 제조업 외 1 종,부산물비료
(주)아유텍,경상남도 함안군 산인면 함마대로 2338-37 (총 4 필지) 외 3필지,항공기용 부품 제조업,항공기부품
(주)아이엠티,경상남도 함안군 칠북면 화천길 259 (동영정공(주)) 외 1필지,자동차용 신품 동력전달장치 제조업 외 1 종,SLEEVE
(주)아이캔,경상남도 함안군 칠서면 청계리 413번지 외1필지,그 외 기타 플라스틱 제품 제조업,문틀
(주)알앤텍,경상남도 함안군 군북면 여명로 213 외 5필지,정형 내화 요업제품 제조업 외 1 종,"산화알루미나, MMA"
(주)알캐내화,경상남도 함안군 법수면 장백로 624-3 (대화ENG) (총 3 필지) 외 2필지,정형 내화 요업제품 제조업 외 1 종,캐스타블
(주)약동산업,경상남도 함안군 칠원읍 무기로 121 외 1필지,기타 구조용 금속제품 제조업 외 2 종,건축용 구조물
(주)에스아이산기,경상남도 함안군 대산면 송산로 737 외 1필지,금속탱크 및 저장용기 제조업 외 1 종,열교환기
(주)에스엠텍,경상남도 함안군 칠서면 함의로 209-87 외 1필지,선박 구성 부분품 제조업,조선기자재
"(주)에스제이스틸(함안,대산)",경상남도 함안군 장암길 317 (대산면) 외 1필지,트레일러 및 세미트레일러 제조업 외 1 종,컨테이너 부품
(주)에스제이테크,경상남도 함안군 칠원읍 예용로 251-1 외 3필지,선박 구성 부분품 제조업,선박부품
(주)에이드텍,경상남도 함안군 칠북면 화천길 252-2 외 8필지,금속 절삭기계 제조업,공작기계부품제품(금속절삭기계)
(주)에이제이테크,경상남도 함안군 법수면 장백로 624-4 ((주)대진2공장) 외 3필지,스크린 인쇄업,유리판넬
(주)에이치이아이,경상남도 함안군 칠서면 구포리 202-7번지 외 1필지,핵반응기 및 증기보일러 제조업,선박부품 및 관련기자재
(주)에이플러스비엠테크,"경상남도 함안군 군북면 현포로 63, 931번지 외 2필지",육상 금속 골조 구조재 제조업 외 1 종,"철구조물, 강구조물"
(주)에프엠중공업,경상남도 함안군 칠원읍 운서천길 57 (주식회사에이치에스글로벌) (총 5 필지) 외 4필지,건설 및 채광용 기계장비 제조업,유압기계
(주)엠에스테크,경상남도 함안군 가야읍 남문길 29-8 외 3필지,육상 금속 골조 구조재 제조업 외 1 종,철구조물
(주)영광판유리,경상남도 함안군 칠원읍 예용로 39 외 3필지,안전유리 제조업 외 1 종,복층유리
(주)영신,경상남도 함안군 칠북면 북원로 114 외 4필지,유압기기 제조업,포크레인 유압부품
(주)영신기계,경상남도 함안군 칠북면 영동리 490번지 외 1필지,금속 절삭기계 제조업,공작기계부품
(주)영일정공,경상남도 함안군 산인면 성산로 520 (일반공장) 외 12필지,내연기관 제조업,내연기관
(주)오케이팩,경상남도 함안군 군북면 월촌공단로 171 ((주)오케이팩) 외 1필지,크라프트지 및 상자용 판지 제조업 외 2 종,산업용포장지 등
(주)와이씨에스,경상남도 함안군 대산면 하기길 77 (일반공장) 외 1필지,"목재 포장용 상자, 드럼 및 유사용기 제조업 외 2 종",목재포장용상자
(주)용암금속,경상남도 함안군 칠북면 덕남리 583-3번지 외 2필지 외 2필지,그 외 자동차용 신품 부품 제조업 외 5 종,"자동차용 기어류,소켓,링크류"
(주)우리데크,경상남도 함안군 칠원읍 예곡리 749-1번지 외 1필지,일반 제재업 외 5 종,"목재,울타리휀스, 옥외용벤티, 조경시설물, 조합놀이대,퍼걸러"
(주)우성엘앤티,경상남도 함안군 칠서면 공단동길 238 외 5필지,"증류기, 열교환기 및 가스발생기 제조업 외 1 종","열교환기류, 압력용기류"
(주)우양테크,경상남도 함안군 칠원읍 용산6길 24-15 (우양테크) 외 1필지,금속 절삭기계 제조업 외 1 종,기계부품및 항공부품제조
(주)우제산업,경상남도 함안군 대산면 평림1길 132-24 외 1필지,아스팔트 콘크리트 및 혼합제품 제조업 외 1 종,"골재,아스콘"
(주)원민테크,경상남도 함안군 칠원읍 동대이길 303-52 ((주)태화테크) 외 4필지,육상 금속 골조 구조재 제조업 외 1 종,철구조물
(주)원일(함안1공장),경상남도 함안군 가야읍 남문길 66 ((주)원일) (총 2 필지) 외 1필지,내연기관 제조업 외 1 종,선박추진용 감속기
(주)원일(함안2공장),경상남도 함안군 가야읍 남문길 113 (총 2 필지) 외 1필지,내연기관 제조업,"피스톤로드,커넥팅로드,크로스헤드"
(주)원일(함안3공장),경상남도 함안군 가야읍 남문길 6-5 (공장) (총 7 필지) 외 6필지,구조용 금속 판제품 및 공작물 제조업,내연기간 부품
(주)유민정공,경상남도 함안군 법수면 장백로 624-1 (세진정공) 외 5필지,절삭가공 및 유사처리업 외 1 종,공작기계(열처리 및 연마)
(주)유한산업,경상남도 함안군 대산면 장암길 62 (1084) 외 1필지,"플라스틱 선, 봉, 관 및 호스 제조업","플라스틱파이프, 반도체부품"
(주)이든바이오농업회사법인,경상남도 함안군 군북면 국우로 65 (일반공장) 외 8필지,복합비료 및 기타 화학비료 제조업 외 1 종,"복합비료, 친환경비료"
(주)이세이빙,경상남도 함안군 칠서면 태곡3길 19 외 1필지,일반용 전기 조명장치 제조업,LED 조명 등
(주)이송,경상남도 함안군 칠원읍 용산5길 30-12 (삼성공업) (총 4 필지) 외 3필지,자동차 엔진용 신품 부품 제조업 외 1 종,자동차엔진부품
(주)이택어태치,경상남도 함안군 칠서면 계룡로 86 (공장) (총 3 필지) 외 2필지,유압기기 제조업 외 1 종,발전설비용 파이프시스템
(주)일성벤드,경상남도 함안군 군북면 모로리 674번지 외 2필지 외 2필지,선박 구성 부분품 제조업,선박구성품및기타산업플랜트
(주)재영코퍼레이션,경상남도 함안군 군북면 현포로 137 외 2필지,육상 금속 골조 구조재 제조업,금속구조물
(주)정우콘크리트,경상남도 함안군 칠원읍 경남대로 1688 ((주)정우) 외 1필지,"콘크리트 타일, 기와, 벽돌 및 블록 제조업","콘크리트벽돌,인터로킹 블럭"
(주)정텍,경상남도 함안군 대산면 부목리 183-3번지 외 3필지 외 3필지,육상 금속 골조 구조재 제조업 외 1 종,"산업설비,저장탱크"
(주)제이아이티,경상남도 함안군 산인면 성산로 564 (제일테크) 외 1필지,그 외 자동차용 신품 부품 제조업 외 3 종,감속기 및 자동차부품
(주)제이에스이앤이,경상남도 함안군 칠서면 함의로 311-3 외 1필지,"산업용 오븐, 노 및 노용 버너 제조업",플라즈마 토치
(주)제이케이,경상남도 함안군 칠서면 함의로 323-2 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,금속구조물 및 부분품
(주)제일전기,경상남도 함안군 칠원읍 야촌2길 24 외 3필지,배전반 및 전기 자동제어반 제조업,"배전함, 전기판넬"
(주)조은가설,경상남도 함안군 법수면 국우로 252 외 1필지,육상 금속 골조 구조재 제조업 외 1 종,"건축용구조물, 가설재"
(주)지앤에프푸드시스템,경상남도 함안군 대산면 옥렬2길 49-46 (대산면) 외 1필지,육류 기타 가공 및 저장처리업 (가금류 제외) 외 1 종,"닭, 오리고기"
(주)지티씨,경상남도 함안군 칠서면 삼칠로 471-15 (신일자티씨) 외 1필지,기체 펌프 및 압축기 제조업 외 3 종,"공기 및 가스압축기,드라이어,저장탱크"
(주)참스,경상남도 함안군 대산면 송산로 794-1 (총 3 필지) 외 2필지,기타 종이 상자 및 용기 제조업,종이상자
(주)창원금속,경상남도 함안군 칠원읍 돈담내길 27 (창원금속) 외 1필지,기어 및 동력전달장치 제조업,자동차부품
(주)창조바이오,경상남도 함안군 군북면 월촌공단로 96 외 2필지,유기질 비료 및 상토 제조업,비토(상토)
(주)청송,경상남도 함안군 칠원읍 용산6길 24-33 외 2필지,"탭, 밸브 및 유사장치 제조업",밸브류
(주)카스윈 함안지점,경상남도 함안군 칠북면 화천길 260 (광진기계(주)) (총 5 필지) 외 4필지,금속 절삭기계 제조업,금속가공제품
(주)케이앤팩,경상남도 함안군 대산면 이산로 100-160 외 1필지,골판지 제조업 외 1 종,종이(골판지)상자
(주)케이피,경상남도 함안군 칠북면 화천1길 128 외 1필지,음ㆍ식료품 및 담배 가공기계 제조업,음.식료자동화기계 제조업
(주)코리아스팀월드,경상남도 함안군 군북면 유현리 1086-1번지 외 3필지,"탭, 밸브 및 유사장치 제조업",발전용 밸브
