회사명,종업원수,생산품,용지면적(제곱미터),제조시설면적(제곱미터),부대시설면적(제곱미터),공장대표주소,도로명주소,업종명,년도,분기,위도,경도
충무산업환경,3,플라스틱,,336,30,경상남도 김해시 한림면 안하리 1447,경상남도 김해시 한림면 장재로 208,설치용 및 위생용 플라스틱제품 제조업,2017,4,35.32186234,128.8181637
커넬런주식회사,13,압력용기,,2489.23,938.38,경상남도 김해시 진례면 고모리 1577-4,경상남도 김해시 진례면 테크노밸리1로 130,금속탱크 및 저장용기 제조업 외 1 종,2017,4,35.27199304,128.7736227
케이비구조산업(주),5,농업용기계,,552,73.77,경상남도 김해시 생림면 나전리 320-8,경상남도 김해시 생림면 상동로 30-60 (총 2 필지),육상 금속 골조 구조재 제조업 외 1 종,2017,4,35.29416893,128.8814872
케이앤제이메탈(주),3,"제강류탈취,탈수촉진재",,495,117,경상남도 김해시 한림면 장방리 287-4,경상남도 김해시 한림면 한림로343번길 55,기타 1차 비철금속 제조업,2017,4,35.31850369,128.7972287
청우기계,3,유압실린더부품,,244.8,5.4,경상남도 김해시 한림면 퇴래리 278,경상남도 김해시 한림면 김해대로927번길 227,그 외 기타 특수목적용 기계 제조업 외 1 종,2017,4,35.30678591,128.7915573
청진산업사,4,물탱크,,336,69.6,경상남도 김해시 상동면 우계리 733-1,경상남도 김해시 상동면 상동로 275-12,그 외 기타 플라스틱 제품 제조업 외 4 종,2017,4,35.30391695,128.9021059
초림단지묵,6,"묵류,떡류",,326.11,163.89,경상남도 김해시 진례면 담안리 404-1,경상남도 김해시 진례면 고모로364번길 73-4,두부 및 유사식품 제조업 외 1 종,2017,4,35.25846773,128.7771265
츄고쿠삼화페인트(주),67,페인트,,4320.74,3761.93,경상남도 김해시 한림면 퇴래리 972,경상남도 김해시 한림면 김해대로927번길 322,일반용 도료 및 관련제품 제조업,2017,4,35.30405809,128.8014759
캐논메탈릭스,4,금속판넬,,358.4,154.5,경상남도 김해시 한림면 병동리 996-1,경상남도 김해시 한림면 김해대로916번길 40-64,구조용 금속 판제품 및 공작물 제조업,2017,4,35.29156801,128.7822059
칼텍(주),13,선박구성품,,1371.8,270.4,경상남도 김해시 한림면 퇴래리 1064-1,경상남도 김해시 한림면 김해대로 1077,그 외 기타 특수목적용 기계 제조업 외 1 종,2017,4,35.29551735,128.8000209
커민스마산/위즈테크코퍼레이션,4,"원동기,원동기부품",,401.2,651.63,경상남도 김해시 진례면 송현리 222-2,경상남도 김해시 진례면 담안로 161-16,내연기관 제조업,2017,4,35.2546597,128.7655239
케이비에프(주),82,군옥수수시즈님 분말외,,995.38,676.91,경상남도 김해시 주촌면 원지리 1067-2,경상남도 김해시 주촌면 서부로1637번길 203,그 외 기타 식료품 제조업,2017,4,35.25079316,128.8270267
케이엠중공업(주),15,선박부품,,873.18,1293.37,,경상남도 김해시 생림면 생림대로 298,기타 구조용 금속제품 제조업,2017,4,35.29631325,128.8709248
케이제이씨(주),15,철판절단,,564,588.57,경상남도 김해시 한림면 용덕리 258-2,경상남도 김해시 한림면 명동로 87-13,주철관 제조업,2017,4,35.30176813,128.8154181
케이티이테크(주),4,선반가공기계,,882,100,경상남도 김해시 상동면 우계리 432-3,경상남도 김해시 상동면 상동로375번길 60-16,절삭가공 및 유사처리업,2017,4,35.31003131,128.9111868
칭운금속공업사,13,자동차 전자부품,,693,693,경상남도 김해시 주촌면 내삼리 1208,경상남도 김해시 주촌면 서부로1403번길 55,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.22751148,128.8147883
캠아트,8,가공,,1271.91,612.51,경상남도 김해시 진례면 고모리 1567-9,경상남도 김해시 진례면 테크노밸리1로 196-24,그 외 기타 분류 안된 금속 가공 제품 제조업,2017,4,35.27657554,128.7697666
케이디씨,2,합성수지,,175,198,경상남도 김해시 진영읍 본산리 306-5,경상남도 김해시 진영읍 본산로 250,합성수지 및 기타 플라스틱 물질 제조업,2017,4,35.31599156,128.7526693
케이.엠.씨,4,방산부품,,495,0,경상남도 김해시 주촌면 망덕리 873-2,경상남도 김해시 주촌면 골든루트로 158-12,금속 절삭기계 제조업,2017,4,35.2190187,128.8278509
케이씨에이,10,선박부품,,400,157.04,경상남도 김해시 진례면 송현리 996,경상남도 김해시 진례면 고모로180번길 47-82,선박 구성 부분품 제조업,2017,4,35.24183212,128.7756787
케이엘에스엔피,7,조선기자재,,2757.6,553.65,경상남도 김해시 한림면 안곡리 345-1,경상남도 김해시 한림면 안곡로 482,선박 구성 부분품 제조업,2017,4,35.30149381,128.8398861
케이제이스틸(주),28,철근가공,,990,98,경상남도 김해시 생림면 생철리 202-3,경상남도 김해시 생림면 마사로 36-24,기타 구조용 금속제품 제조업,2017,4,35.34698433,128.8541819
케이에스테크,5,절삭가공,,820.07,151.43,경상남도 김해시 주촌면 내삼리 745-2,경상남도 김해시 주촌면 서부로 1492-5,절삭가공 및 유사처리업,2017,4,35.22980851,128.8211932
케이이엔지,2,자동화기계,,294,38.32,경상남도 김해시 한림면 명동리 483-2,경상남도 김해시 한림면 명동로60번길 15-23,금속 절삭기계 제조업,2017,4,35.29840687,128.8156689
케이지그레이팅(주),10,조립구조재,,1207.55,348.74,경상남도 김해시 주촌면 덕암리 789,경상남도 김해시 주촌면 서부로1637번길 344,육상 금속 골조 구조재 제조업 외 1 종,2017,4,35.25793269,128.8177707
코리아FRP,1,선박부품,,350,3.6,경상남도 김해시 상동면 매리 128-55,경상남도 김해시 상동면 동북로437번길 83-74,"플라스틱 선, 봉, 관 및 호스 제조업",2017,4,35.30744724,128.9622947
코리아수출포장공업사,9,포장용 판지 상자,,452.2,41.8,경상남도 김해시 진례면 고모리 146-6,경상남도 김해시 진례면 고모로 591-24,판지 상자 및 용기 제조업,2017,4,35.27696263,128.7756082
코리아컨버터,3,유압클러치,,204.13,12.87,경상남도 김해시 지내동 322-17,경상남도 김해시 삼안로16번길 12,기체 여과기 제조업 외 1 종,2017,4,35.2304485,128.919264
케이알엠텍(주),8,발전기부품,,1170,231.25,경상남도 김해시 진례면 청천리 310-1,경상남도 김해시 진례면 서부로436번길 13,절삭가공 및 유사처리업,2017,4,35.26516235,128.7503679
케이엠글로벌(주),15,금속가공품,,1280.43,700.16,경상남도 김해시 한림면 안하리 2002-8,경상남도 김해시 한림면 용덕로302번길 63,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,2017,4,35.30082044,128.8323908
케이제이씨,17,"밸브,관이음새",,480,59.4,경상남도 김해시 한림면 퇴래리 931,경상남도 김해시 한림면 김해대로1099번길 127,"탭, 밸브 및 유사장치 제조업",2017,4,35.30328237,128.7987813
케이지에스(주),16,가스스프링,,924.74,64.69,경상남도 김해시 주촌면 내삼리 906,경상남도 김해시 주촌면 서부로1409번길 96-11,자동차 차체용 신품 부품 제조업 외 1 종,2017,4,35.22992295,128.8164824
코니토,14,"사출성형제품,금형제품",,696,237.9,경상남도 김해시 진영읍 본산리 305-4,경상남도 김해시 진영읍 본산로 220,그 외 기타 플라스틱 제품 제조업 외 1 종,2017,4,35.31597732,128.749358
케이폴리머,4,마스타벳지,,675.4,69.3,경상남도 김해시 한림면 병동리 1099-8,경상남도 김해시 한림면 고모로 760-24,그 외 기타 고무제품 제조업,2017,4,35.28961548,128.7795895
코리아갈바(주),43,선박부품,,793.34,83.64,경상남도 김해시 주촌면 덕암리 790,경상남도 김해시 주촌면 서부로1637번길 338,선박 구성 부분품 제조업,2017,4,35.25775092,128.8184245
코리아에스밸브(주),15,밸브,,560,117.24,경상남도 김해시 주촌면 선지리 264,경상남도 김해시 주촌면 서부로1701번안길 90,"탭, 밸브 및 유사장치 제조업",2017,4,35.24703068,128.8386334
쿠퍼스탠다드오토모티브코리아(유),15,고무풍선,,4433.55,24.5,경상남도 김해시 부곡동 98-3,경상남도 김해시 장유로55번길 30-15 (부곡동),그 외 기타 고무제품 제조업,2017,4,35.21694855,128.8012676
타이요인트(주),4,발전포용 펌프 제조,,675,191.14,경상남도 김해시 주촌면 망덕리 871-2,경상남도 김해시 주촌면 골든루트로 186-11,유압기기 제조업,2017,4,35.22310898,128.8257667
태감지기,5,포장용판지상자,,351.1,38.9,,경상남도 김해시 진례면 고모리 141-5번지,판지 상자 및 용기 제조업,2017,4,35.27656938,128.7766463
케이테크,7,신충이음관,,720,90,경상남도 김해시 상동면 우계리 1043,경상남도 김해시 상동면 상동로197번길 2-24,선박 구성 부분품 제조업,2017,4,35.3026246,128.8955575
코르텍(주),3,자동문외,,275,11.16,경상남도 김해시 한림면 안곡리 619-6,경상남도 김해시 한림면 안곡로 292,"금속 문, 창, 셔터 및 관련제품 제조업",2017,4,35.28827469,128.849646
코리아믹서,10,화학기계,,608,81,경상남도 김해시 진영읍 의전리 324,경상남도 김해시 진영읍 서부로346번길 52-25,"물질 검사, 측정 및 분석기구 제조업",2017,4,35.27087601,128.7541113
코리아갈바(주),45,아연도금,,1222.72,264.9,경상남도 김해시 주촌면 덕암리 822,경상남도 김해시 주촌면 서부로1637번길 337,도금업,2017,4,35.25685602,128.8176997
코리아유씨디(주),27,유압기계류,,1167.36,1145.76,경상남도 김해시 생림면 나전리 702,경상남도 김해시 생림면 나전로161번길 163,유압기기 제조업 외 1 종,2017,4,35.29928363,128.8752353
코스틸,3,철강제품가공,,330,33,경상남도 김해시 진례면 담안리 30-2,경상남도 김해시 진례면 고모로442번길 57,금속 절삭기계 제조업,2017,4,35.26423859,128.7809231
코리아테크,8,조선기자재,,1153.16,191.18,경상남도 김해시 지내동 194-17,경상남도 김해시 김해대로2596번길 121,절삭가공 및 유사처리업,2017,4,35.22529669,128.9202374
큐엔텍,10,자동차실린더,,567.9,133.17,경상남도 김해시 주촌면 내삼리 949-3,경상남도 김해시 주촌면 서부로1499번안길 16,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.23369516,128.8158634
타임테크,1,특수타이머,,23.1,0,경상남도 김해시 어방동 607 인제대학교,"경상남도 김해시 인제로 197,  1010호",시계 및 시계부품 제조업,2017,4,35.24857854,128.9037365
태경금형,15,금형,,592.9,720.4,경상남도 김해시 지내동 192-7,경상남도 김해시 김해대로 2676 (지내동),주형 및 금형 제조업,2017,4,35.22860035,128.9194419
태경산업사,5,철물,,92.6,0,경상남도 김해시 상동면 매리 145-1,경상남도 김해시 상동면 동북로437번길 10-1,일반철물 제조업,2017,4,35.31157253,128.9674646
태광기업,2,"금형제품,카라싱제품",,454.4,31.5,경상남도 김해시 주촌면 내삼리 1172-3,경상남도 김해시 주촌면 서부로1499번길 49-15,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.23206364,128.8144716
코리아중기센터,5,건설장비,,284.95,75,경상남도 김해시 진영읍 우동리 269-4,경상남도 김해시 진영읍 우동리 269-4번지,건설 및 채광용 기계장비 제조업,2017,4,35.28263673,128.7195819
코카(주),11,축산용기계,,2541.48,459.9,경상남도 김해시 생림면 안양리 258,경상남도 김해시 생림면 안양로 276-14,농업 및 임업용 기계 제조업,2017,4,35.37554908,128.8478642
키즈키즈,5,장난감부품,,781.31,70.95,경상남도 김해시 진영읍 진영리 778,경상남도 김해시 진영읍 진산대로 215-1,인형 및 장난감 제조업,2017,4,35.32143586,128.7186252
클라크서비스영남센터,5,선박부품,,390,0,경상남도 김해시 진례면 송현리 731,경상남도 김해시 진례면 고모로 210 (총 4 필지) (총 4 필지),건설 및 채광용 기계장비 제조업,2017,4,35.2460496,128.7690239
탑바블산업사,1,석재가공,,1064,51.72,경상남도 김해시 생림면 나전리 1101-1,경상남도 김해시 생림면 나전리 1101-1번지,표면 가공 목재 및 특정 목적용 제재목 제조업,2017,4,35.29412485,128.869172
태경금속,4,자동차부품,,315,32.9,경상남도 김해시 생림면 나전리 1030-18,경상남도 김해시 생림면 생림대로259번길 84,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.29834593,128.8718637
태경가구,2,가구,,375.12,80.96,경상남도 김해시 상동면 우계리 269,경상남도 김해시 상동면 상동로 340,기타 목재가구 제조업,2017,4,35.30435449,128.9085847
태경산업,5,비닐,,320,4.32,경상남도 김해시 주촌면 내삼리 207,경상남도 김해시 주촌면 서부로1541번길 177,"플라스틱 포대, 봉투 및 유사제품 제조업 외 1 종",2017,4,35.24090585,128.8083871
태경전기,4,전기콘트롤박스,,198,213.87,경상남도 김해시 상동면 대감리 138,경상남도 김해시 상동면 상동로685번안길 16,배전반 및 전기 자동제어반 제조업,2017,4,35.32507716,128.9406868
태광실업(주),448,신발,,14049.06,7985.24,경상남도 김해시 안동 258-9,경상남도 김해시 김해대로2635번길 26 (안동) (총 6 필지),기타 신발 제조업,2017,4,35.23211195,128.9157024
태광정밀,8,자동차부품,,1023.4,138.1,경상남도 김해시 한림면 신천리 330-11,경상남도 김해시 한림면 김해대로1538번길 22-37,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.27369507,128.8376085
태광포장,4,포장지,,398.75,403.53,,경상남도 김해시 김해대로2635번길 64-1,기타 인쇄업 외 1 종,2017,4,35.2347728,128.9156099
탑밸브텍(주),5,"탭,밸브",,489,0,경상남도 김해시 한림면 안하리 2002-9,경상남도 김해시 한림면 용덕로302번길 51,"탭, 밸브 및 유사장치 제조업",2017,4,35.30068603,128.8317012
태경금속,7,자동차부품,,478.4,126.8,경상남도 김해시 주촌면 천곡리 930,경상남도 김해시 주촌면 서부로1638번길 65-29,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.23272966,128.8310785
태경산업,1,절삭가공품,,165,0,경상남도 김해시 주촌면 덕암리 779-2,경상남도 김해시 주촌면 서부로1637번길 376,절삭가공 및 유사처리업,2017,4,35.25927876,128.814834
태경산업,2,수도보온제,,461.4,51.88,,경상남도 김해시 진영읍 죽곡리 239-4번지,폴리스티렌 발포 성형제품 제조업 외 1 종,2017,4,35.28124323,128.7686173
태경정밀,4,산업기계,,214,20,경상남도 김해시 한림면 안하리 285-4,경상남도 김해시 한림면 안하로 94,선박 구성 부분품 제조업,2017,4,35.30776334,128.8244478
